location_id,location_name,province,season,season_type,crop_type,lat,lon,ndvi,evi,ndwi,ndre,lai,bsi,ndvi_std,ndvi_min,ndvi_max,temp_celsius,rainfall_mm,soil_moisture,crop_stress_label
PB29,Muzaffargarh,Punjab,Kharif_2016,kharif,cotton,30.0736,71.1925,0.1562,0.1123,-0.2362,0.1742,0.781,0.1043,0.0357,0.0869,0.2096,34.5,195.8,21.5,Stressed
PB32,Vehari,Punjab,Kharif_2016,kharif,cotton,30.0442,72.3514,0.1745,0.1268,-0.2555,0.1982,0.872,0.1162,0.0314,0.1336,0.2259,31.3,234.0,21.2,Stressed
PB33,Jhelum,Punjab,Kharif_2016,kharif,wheat,32.9425,73.7258,0.2348,0.1482,-0.2975,0.258,1.174,0.0894,0.0573,0.1641,0.3221,30.4,333.7,20.6,Healthy
PB34,Bhakkar,Punjab,Kharif_2016,kharif,wheat,31.6267,71.0617,0.1584,0.1133,-0.2149,0.1914,0.792,0.0997,0.0458,0.0785,0.2102,25.8,293.4,21.8,Stressed
SD02,Hyderabad,Sindh,Kharif_2016,kharif,wheat,25.396,68.3578,0.2289,0.1659,-0.2951,0.2298,1.145,0.0907,0.0393,0.1575,0.2681,29.0,269.4,20.7,Healthy
SD03,Sukkur,Sindh,Kharif_2016,kharif,wheat,27.7052,68.857,0.1515,0.1163,-0.2422,0.1728,0.757,0.1198,0.0257,0.1086,0.1791,29.4,237.5,21.4,Stressed
SD01,Karachi,Sindh,Kharif_2016,kharif,cotton,24.8607,67.0011,0.0696,0.0513,-0.1486,0.0858,0.348,0.1311,0.022,0.0325,0.1085,30.4,270.7,22.8,Diseased
SD04,Larkana,Sindh,Kharif_2016,kharif,rice,27.557,68.2138,0.1271,0.0947,-0.2145,0.1458,0.636,0.1255,0.0241,0.0856,0.1523,28.4,310.6,21.8,Diseased
SD07,Khairpur,Sindh,Kharif_2016,kharif,sugarcane,27.5297,68.7592,0.1482,0.1078,-0.2342,0.17,0.741,0.1169,0.0366,0.0983,0.1983,29.2,232.4,21.6,Stressed
SD08,Jacobabad,Sindh,Kharif_2016,kharif,wheat,28.2769,68.4514,0.1356,0.1017,-0.2262,0.1609,0.678,0.1335,0.0286,0.0781,0.1656,32.8,275.2,21.7,Diseased
SD09,Badin,Sindh,Kharif_2016,kharif,rice,24.6556,68.8383,0.1929,0.1264,-0.2702,0.2011,0.965,0.1098,0.0384,0.1317,0.2389,31.0,302.0,21.0,Stressed
SD06,Mirpurkhas,Sindh,Kharif_2016,kharif,rice,25.5281,69.0092,0.1987,0.1324,-0.2798,0.2085,0.993,0.1054,0.0376,0.1251,0.2413,29.7,280.6,20.9,Stressed
SD05,Nawabshah,Sindh,Kharif_2016,kharif,sugarcane,26.2442,68.4099,0.1265,0.0941,-0.2175,0.1425,0.633,0.1303,0.0233,0.0896,0.1574,30.3,204.2,21.8,Diseased
SD10,Dadu,Sindh,Kharif_2016,kharif,wheat,26.7317,67.7753,0.135,0.1047,-0.2199,0.1507,0.675,0.1153,0.0293,0.0866,0.1793,31.3,274.2,21.8,Diseased
SD12,Kamber,Sindh,Kharif_2016,kharif,wheat,27.5861,68.0017,0.1293,0.0969,-0.2076,0.1416,0.646,0.1171,0.0448,0.0475,0.1946,29.6,240.0,21.9,Diseased
SD11,Ghotki,Sindh,Kharif_2016,kharif,cotton,28.0033,69.3161,0.1783,0.1276,-0.2579,0.1995,0.891,0.1068,0.0323,0.1015,0.2177,25.9,224.1,21.2,Stressed
SD13,Kashmore,Sindh,Kharif_2016,kharif,wheat,28.4475,69.5675,0.345,0.207,-0.3802,0.3666,1.725,0.0111,0.1854,0.1115,0.5834,26.6,333.6,19.4,Healthy
SD14,Matiari,Sindh,Kharif_2016,kharif,sugarcane,25.5975,68.4608,0.4653,0.3012,-0.4791,0.4768,2.326,-0.0372,0.1164,0.285,0.5879,30.0,341.7,18.0,Healthy
SD15,Naushahro Feroze,Sindh,Kharif_2016,kharif,sugarcane,26.8414,68.1175,0.229,0.1601,-0.304,0.2452,1.145,0.0909,0.0665,0.1247,0.3041,29.2,278.9,20.5,Healthy
SD16,Sanghar,Sindh,Kharif_2016,kharif,cotton,26.0464,68.9486,0.1626,0.1122,-0.2518,0.1778,0.813,0.1247,0.0295,0.1194,0.1996,26.5,247.1,21.3,Stressed
SD17,Shikarpur,Sindh,Kharif_2016,kharif,wheat,27.9569,68.6381,0.128,0.094,-0.2201,0.1439,0.64,0.1378,0.0265,0.0663,0.1538,27.8,284.3,21.8,Diseased
SD19,Thatta,Sindh,Kharif_2016,kharif,cotton,24.7461,67.9239,0.1692,0.1167,-0.2524,0.1788,0.846,0.1256,0.0322,0.1171,0.2071,29.6,267.7,21.3,Stressed
SD18,Tando Allahyar,Sindh,Kharif_2016,kharif,rice,25.4661,68.7178,0.197,0.1327,-0.2759,0.2113,0.985,0.1008,0.0399,0.1338,0.2429,30.2,315.3,20.9,Stressed
SD20,Umerkot,Sindh,Kharif_2016,kharif,wheat,25.3619,69.7358,0.185,0.1368,-0.2668,0.2079,0.925,0.1076,0.0572,0.0701,0.2604,27.4,274.2,21.1,Stressed
BL02,Turbat,Balochistan,Kharif_2016,kharif,wheat,26.0021,63.0621,0.1119,0.104,-0.1708,0.1223,0.56,0.1187,0.0265,0.0795,0.1526,31.9,282.1,22.5,Diseased
BL01,Quetta,Balochistan,Kharif_2016,kharif,wheat,30.1798,66.975,0.092,0.0842,-0.169,0.1008,0.46,0.1193,0.0199,0.0623,0.1263,30.3,247.2,22.5,Diseased
BL03,Khuzdar,Balochistan,Kharif_2016,kharif,mango,27.8,66.6167,0.153,0.1413,-0.2253,0.1582,0.765,0.0983,0.0424,0.1024,0.2283,31.8,196.2,21.7,Stressed
BL04,Loralai,Balochistan,Kharif_2016,kharif,wheat,30.3724,68.5989,0.1077,0.0977,-0.1943,0.1164,0.539,0.1362,0.0172,0.0809,0.1423,33.6,280.2,22.1,Diseased
BL05,Zhob,Balochistan,Kharif_2016,kharif,wheat,31.3417,69.4486,0.1354,0.0959,-0.2236,0.1385,0.677,0.1323,0.021,0.1149,0.1731,34.1,291.5,21.7,Diseased
BL06,Mastung,Balochistan,Kharif_2016,kharif,mango,29.797,66.846,0.1428,0.1316,-0.2268,0.1487,0.714,0.1149,0.0255,0.1017,0.1851,31.0,306.2,21.7,Stressed
BL07,Sibi,Balochistan,Kharif_2016,kharif,cotton,29.5432,67.8772,0.2036,0.1678,-0.2769,0.2227,1.018,0.1008,0.0457,0.1263,0.2672,26.5,237.7,20.9,Healthy
BL08,Pishin,Balochistan,Kharif_2016,kharif,wheat,30.5817,66.9956,0.122,0.1066,-0.2137,0.1284,0.61,0.1296,0.0352,0.0783,0.1899,32.1,286.2,21.9,Diseased
BL09,Kalat,Balochistan,Kharif_2016,kharif,wheat,29.0228,66.5906,0.184,0.1579,-0.2594,0.1938,0.92,0.102,0.0282,0.141,0.2302,28.2,289.7,21.2,Stressed
BL10,Gwadar,Balochistan,Kharif_2016,kharif,mango,25.1264,62.3255,-0.0978,-0.0001,0.1476,-0.1229,-0.489,0.0439,0.0503,-0.1489,-0.0292,30.9,263.3,27.1,Diseased
BL11,Chagai,Balochistan,Kharif_2016,kharif,wheat,29.1089,64.7983,0.052,0.043,-0.1601,0.0474,0.26,0.1675,0.008,0.0413,0.063,30.9,287.6,22.6,Diseased
BL12,Dera Bugti,Balochistan,Kharif_2016,kharif,wheat,29.0367,69.1583,0.2172,0.1775,-0.3197,0.2308,1.086,0.1292,0.0187,0.1926,0.241,31.6,172.0,20.3,Healthy
BL14,Jhal Magsi,Balochistan,Kharif_2016,kharif,wheat,28.2833,67.7333,0.0747,0.0628,-0.1841,0.0935,0.373,0.1746,0.0364,0.0371,0.1509,26.1,302.7,22.3,Diseased
BL15,Kharan,Balochistan,Kharif_2016,kharif,wheat,28.5833,65.4167,0.0701,0.0663,-0.1524,0.0698,0.35,0.1414,0.0164,0.0341,0.0967,28.3,286.9,22.7,Diseased
BL13,Jaffarabad,Balochistan,Kharif_2016,kharif,cotton,28.8958,68.2706,0.075,0.066,-0.2053,0.0884,0.375,0.1798,0.0348,0.0307,0.1416,26.3,277.7,22.0,Diseased
BL17,Musakhel,Balochistan,Kharif_2016,kharif,wheat,30.6983,69.8361,0.1341,0.0847,-0.2375,0.1449,0.67,0.2274,0.022,0.1178,0.1901,26.8,290.7,21.5,Diseased
BL16,Lasbela,Balochistan,Kharif_2016,kharif,mango,26.215,66.6933,0.0654,0.0499,-0.1354,0.0816,0.327,0.1749,0.0377,0.0402,0.1349,27.1,284.3,23.0,Diseased
BL18,Nasirabad,Balochistan,Kharif_2016,kharif,cotton,28.4167,68.3833,0.6113,0.395,-0.5746,0.6237,3.057,-0.1437,0.225,0.1126,0.7619,24.9,265.6,16.6,Healthy
BL20,Panjgur,Balochistan,Kharif_2016,kharif,wheat,26.9686,64.0994,0.0756,0.0696,-0.1539,0.0858,0.378,0.1541,0.0139,0.0602,0.1001,34.7,315.1,22.7,Diseased
BL19,Nushki,Balochistan,Kharif_2016,kharif,wheat,29.5533,66.0211,0.0746,0.0697,-0.1575,0.0725,0.373,0.1334,0.0174,0.034,0.1071,29.3,221.3,22.7,Diseased
BL21,Washuk,Balochistan,Kharif_2016,kharif,wheat,27.5,64.0,0.037,0.03,-0.1244,0.0376,0.185,0.2185,0.0107,0.0285,0.0579,29.5,262.4,23.2,Diseased
BL22,Ziarat,Balochistan,Kharif_2016,kharif,mango,30.3819,67.7244,0.2292,0.1729,-0.2917,0.2438,1.146,0.0992,0.0356,0.1593,0.2738,28.9,256.7,20.7,Healthy
KP03,Swat,KPK,Kharif_2016,kharif,rice,35.2227,72.4258,0.475,0.2813,-0.4724,0.4864,2.375,-0.0585,0.1301,0.2941,0.6425,30.0,256.6,18.1,Healthy
KP01,Peshawar,KPK,Kharif_2016,kharif,wheat,34.015,71.5249,0.2029,0.1336,-0.2962,0.2281,1.014,0.099,0.0556,0.149,0.3055,31.0,287.9,20.6,Healthy
KP04,Charsadda,KPK,Kharif_2016,kharif,wheat,34.145,71.7305,0.2324,0.1508,-0.2966,0.2524,1.162,0.0975,0.0551,0.1634,0.3213,31.0,239.1,20.6,Healthy
KP02,Mardan,KPK,Kharif_2016,kharif,sugarcane,34.1986,72.0404,0.2406,0.1651,-0.3005,0.2694,1.203,0.094,0.0646,0.1465,0.378,32.5,229.1,20.6,Healthy
KP06,Abbottabad,KPK,Kharif_2016,kharif,wheat,34.1558,73.2194,0.4894,0.3046,-0.4938,0.5057,2.447,-0.0099,0.0606,0.3997,0.5671,30.7,288.7,17.8,Healthy
KP05,Nowshera,KPK,Kharif_2016,kharif,sugarcane,34.0153,71.9747,0.1438,0.1022,-0.2065,0.1642,0.719,0.0923,0.0657,0.0467,0.2921,27.8,288.0,22.0,Stressed
KP07,Dera Ismail Khan,KPK,Kharif_2016,kharif,wheat,31.8319,70.9018,0.0935,0.0701,-0.1646,0.1264,0.468,0.13,0.0269,0.0409,0.1256,30.4,327.2,22.6,Diseased
KP10,Buner,KPK,Kharif_2016,kharif,wheat,34.5133,72.5006,0.3658,0.2278,-0.4286,0.3843,1.829,0.0418,0.1541,0.2184,0.6706,30.3,309.6,18.7,Healthy
KP09,Battagram,KPK,Kharif_2016,kharif,rice,34.6825,73.0253,0.3886,0.2688,-0.4197,0.3985,1.943,0.0499,0.0802,0.2939,0.4977,29.0,303.2,18.8,Healthy
KP08,Bannu,KPK,Kharif_2016,kharif,wheat,32.9892,70.6017,0.1979,0.118,-0.2988,0.2184,0.989,0.1448,0.0477,0.1445,0.2771,31.0,230.1,20.6,Stressed
KP12,Dir Lower,KPK,Kharif_2016,kharif,rice,34.7397,71.9006,0.28,0.1802,-0.3584,0.295,1.4,0.107,0.0658,0.2307,0.415,30.5,276.3,19.7,Healthy
KP13,Hangu,KPK,Kharif_2016,kharif,wheat,33.5308,71.0586,0.26,0.1714,-0.3197,0.2769,1.3,0.0875,0.0791,0.2017,0.4081,31.9,319.0,20.3,Healthy
KP15,Karak,KPK,Kharif_2016,kharif,wheat,33.1169,71.0944,0.1824,0.1147,-0.3001,0.2073,0.912,0.1488,0.0501,0.1358,0.2741,31.2,373.7,20.6,Stressed
KP16,Kohat,KPK,Kharif_2016,kharif,wheat,33.5869,71.4414,0.2571,0.1758,-0.313,0.2831,1.285,0.078,0.0409,0.2032,0.3228,32.0,266.0,20.4,Healthy
KP14,Haripur,KPK,Kharif_2016,kharif,sugarcane,33.9942,72.9317,0.273,0.1894,-0.3184,0.2978,1.365,0.0704,0.0596,0.1784,0.3714,26.8,276.3,20.3,Healthy
KP17,Lakki Marwat,KPK,Kharif_2016,kharif,wheat,32.6072,70.9122,0.1789,0.1137,-0.2794,0.2032,0.895,0.1444,0.0472,0.1224,0.2564,32.6,322.4,20.9,Stressed
KP18,Malakand,KPK,Kharif_2016,kharif,rice,34.5653,71.9306,0.3614,0.2145,-0.398,0.3793,1.807,0.0455,0.0822,0.2423,0.5006,28.9,283.3,19.2,Healthy
KP19,Mansehra,KPK,Kharif_2016,kharif,wheat,34.3297,73.2003,0.2267,0.1694,-0.2752,0.2426,1.133,0.0793,0.0514,0.1693,0.3071,29.5,359.2,21.0,Healthy
KP20,Shangla,KPK,Kharif_2016,kharif,rice,34.9167,72.8333,0.606,0.4603,-0.5594,0.6175,3.03,-0.0749,0.0724,0.4776,0.6863,29.0,214.9,16.8,Healthy
KP22,Tank,KPK,Kharif_2016,kharif,wheat,32.2167,70.3833,0.2032,0.1412,-0.2826,0.2268,1.016,0.1312,0.0433,0.132,0.2642,31.0,292.4,20.8,Healthy
KP21,Swabi,KPK,Kharif_2016,kharif,sugarcane,34.12,72.47,0.2969,0.1997,-0.352,0.3241,1.484,0.0759,0.0924,0.1715,0.471,30.8,314.3,19.8,Healthy
KP23,Tor Ghar,KPK,Kharif_2016,kharif,rice,34.7167,73.0833,0.5954,0.4096,-0.5815,0.6052,2.977,-0.0567,0.1199,0.4784,0.7835,25.0,331.0,16.5,Healthy
PB01,Lahore,Punjab,Rabi_2017,rabi,wheat,31.5204,74.3587,0.2107,0.1294,-0.2577,0.2107,1.054,0.0616,0.0499,0.138,0.2548,18.5,88.6,21.2,Healthy
PB03,Multan,Punjab,Rabi_2017,rabi,wheat,30.1978,71.4711,0.0964,0.0647,-0.1889,0.1007,0.482,0.1185,0.0162,0.0729,0.1151,20.6,108.9,22.2,Diseased
PB07,Bahawalpur,Punjab,Rabi_2017,rabi,cotton,29.3956,71.6836,0.2122,0.1359,-0.2945,0.2194,1.061,0.1076,0.0324,0.167,0.2598,19.4,154.3,20.7,Healthy
PB02,Faisalabad,Punjab,Rabi_2017,rabi,cotton,31.4187,73.0791,0.1418,0.0796,-0.2184,0.1496,0.709,0.1063,0.028,0.0998,0.187,18.7,115.6,21.8,Diseased
PB04,Gujranwala,Punjab,Rabi_2017,rabi,rice,32.1877,74.1945,0.1935,0.1146,-0.2675,0.195,0.967,0.0901,0.0324,0.1478,0.2421,19.9,122.7,21.1,Stressed
PB08,Sargodha,Punjab,Rabi_2017,rabi,wheat,32.0836,72.6711,0.1874,0.1077,-0.2772,0.1905,0.937,0.1103,0.0312,0.1356,0.2371,18.3,129.5,20.9,Stressed
PB05,Rawalpindi,Punjab,Rabi_2017,rabi,wheat,33.5651,73.0169,0.1386,0.0947,-0.2265,0.1349,0.693,0.1013,0.0491,0.1084,0.2213,16.8,99.3,21.7,Diseased
PB06,Sialkot,Punjab,Rabi_2017,rabi,rice,32.4945,74.5229,0.1472,0.0894,-0.2137,0.1493,0.736,0.0906,0.0361,0.0737,0.1994,16.6,119.0,21.9,Diseased
PB11,Jhang,Punjab,Rabi_2017,rabi,wheat,31.2681,72.3181,0.1617,0.0956,-0.2629,0.1728,0.809,0.124,0.0202,0.1371,0.1924,18.7,120.0,21.1,Stressed
PB09,Sahiwal,Punjab,Rabi_2017,rabi,sugarcane,30.6706,73.1064,0.2659,0.1514,-0.3346,0.2754,1.33,0.0778,0.0483,0.1885,0.3631,20.5,146.5,20.1,Healthy
PB12,Sheikhupura,Punjab,Rabi_2017,rabi,rice,31.7167,73.985,0.186,0.1089,-0.2646,0.1924,0.93,0.0999,0.0467,0.0631,0.2541,18.5,126.4,21.1,Stressed
PB16,Bahawalnagar,Punjab,Rabi_2017,rabi,cotton,29.9958,73.2531,0.1639,0.1011,-0.2536,0.1671,0.819,0.1234,0.0254,0.129,0.2038,17.5,134.8,21.3,Stressed
PB15,Attock,Punjab,Rabi_2017,rabi,wheat,33.7667,72.3667,0.2505,0.1655,-0.3271,0.2557,1.252,0.1068,0.0403,0.2063,0.3042,19.2,118.1,20.2,Healthy
PB13,Okara,Punjab,Rabi_2017,rabi,wheat,30.8107,73.4597,0.1325,0.0785,-0.2368,0.1373,0.663,0.146,0.0205,0.0962,0.1558,18.7,87.7,21.5,Diseased
PB10,Rahim Yar Khan,Punjab,Rabi_2017,rabi,cotton,28.4202,70.2952,0.1527,0.1056,-0.2343,0.1525,0.763,0.1035,0.0277,0.1161,0.1958,19.6,98.0,21.6,Stressed
PB14,Pakpattan,Punjab,Rabi_2017,rabi,cotton,30.3436,73.3873,0.1445,0.0961,-0.2248,0.1466,0.722,0.1215,0.025,0.1076,0.1874,19.7,124.7,21.7,Diseased
PB19,DG Khan,Punjab,Rabi_2017,rabi,wheat,30.0496,70.6358,0.1871,0.1163,-0.2642,0.1856,0.936,0.102,0.0228,0.1621,0.2154,19.5,102.4,21.1,Stressed
PB21,Hafizabad,Punjab,Rabi_2017,rabi,rice,32.0708,73.6886,0.1533,0.0874,-0.2434,0.1507,0.766,0.1108,0.0325,0.1016,0.186,19.7,145.2,21.4,Diseased
PB17,Chakwal,Punjab,Rabi_2017,rabi,wheat,32.9328,72.8553,0.174,0.105,-0.2662,0.177,0.87,0.1225,0.0352,0.1348,0.2359,19.0,94.0,21.1,Stressed
PB24,Khushab,Punjab,Rabi_2017,rabi,wheat,32.2989,72.3522,0.1788,0.1113,-0.274,0.1764,0.894,0.1049,0.0327,0.1302,0.2148,18.2,132.7,21.0,Stressed
PB22,Kasur,Punjab,Rabi_2017,rabi,rice,31.1181,74.4503,0.0971,0.0623,-0.1495,0.0819,0.485,0.0768,0.0362,0.0609,0.1333,19.5,74.3,22.8,Diseased
PB20,Gujrat,Punjab,Rabi_2017,rabi,rice,32.5736,74.0789,0.1252,0.0778,-0.1897,0.1278,0.626,0.0943,0.0341,0.0603,0.1722,19.5,118.2,22.2,Diseased
PB23,Khanewal,Punjab,Rabi_2017,rabi,wheat,30.3014,71.9322,0.2396,0.1484,-0.3276,0.2479,1.198,0.0996,0.0461,0.1765,0.324,21.4,108.4,20.2,Healthy
PB18,Chiniot,Punjab,Rabi_2017,rabi,sugarcane,31.7192,72.9783,0.1453,0.0844,-0.2421,0.1536,0.726,0.1202,0.0244,0.1003,0.1833,22.0,125.4,21.4,Diseased
PB25,Layyah,Punjab,Rabi_2017,rabi,cotton,30.9617,70.9439,0.1403,0.0929,-0.2239,0.1364,0.702,0.1213,0.015,0.1253,0.1553,18.6,106.5,21.7,Diseased
PB26,Lodhran,Punjab,Rabi_2017,rabi,wheat,29.5333,71.6333,0.1914,0.1286,-0.2781,0.1906,0.957,0.1128,0.04,0.1331,0.247,19.2,135.3,20.9,Stressed
PB28,Mianwali,Punjab,Rabi_2017,rabi,wheat,32.5853,71.5436,0.2496,0.1547,-0.3291,0.2576,1.248,0.0962,0.0422,0.1906,0.3225,19.2,112.3,20.2,Healthy
PB27,Mandi Bahauddin,Punjab,Rabi_2017,rabi,sugarcane,32.5864,73.4917,0.1911,0.1081,-0.2737,0.1923,0.955,0.0903,0.0435,0.1216,0.2441,20.0,138.0,21.0,Stressed
PB32,Vehari,Punjab,Rabi_2017,rabi,cotton,30.0442,72.3514,0.1868,0.1141,-0.2858,0.1949,0.934,0.1294,0.031,0.1498,0.2355,18.4,92.4,20.8,Stressed
PB31,Toba Tek Singh,Punjab,Rabi_2017,rabi,sugarcane,30.9667,72.4833,0.244,0.1468,-0.3366,0.2508,1.22,0.0924,0.0449,0.189,0.3111,20.0,127.1,20.1,Healthy
PB30,Narowal,Punjab,Rabi_2017,rabi,rice,32.1003,74.8753,0.2274,0.1403,-0.2892,0.2212,1.137,0.0798,0.021,0.2064,0.2484,16.5,137.2,20.8,Healthy
PB29,Muzaffargarh,Punjab,Rabi_2017,rabi,cotton,30.0736,71.1925,0.1484,0.1027,-0.2323,0.1492,0.742,0.0975,0.0288,0.1018,0.1938,22.2,116.6,21.6,Diseased
PB33,Jhelum,Punjab,Rabi_2017,rabi,wheat,32.9425,73.7258,0.2072,0.1276,-0.2645,0.2148,1.036,0.0651,0.0566,0.1469,0.2986,19.8,124.3,21.1,Healthy
PB34,Bhakkar,Punjab,Rabi_2017,rabi,wheat,31.6267,71.0617,0.1399,0.0901,-0.2228,0.145,0.699,0.1156,0.0413,0.0737,0.1801,18.2,114.4,21.7,Diseased
SD01,Karachi,Sindh,Rabi_2017,rabi,cotton,24.8607,67.0011,0.0828,0.0567,-0.1672,0.0814,0.414,0.1249,0.0242,0.0293,0.1347,18.5,109.6,22.5,Diseased
SD02,Hyderabad,Sindh,Rabi_2017,rabi,wheat,25.396,68.3578,0.2294,0.1551,-0.2973,0.2223,1.147,0.0842,0.0482,0.134,0.2903,18.3,108.3,20.6,Healthy
SD03,Sukkur,Sindh,Rabi_2017,rabi,wheat,27.7052,68.857,0.1438,0.1056,-0.2415,0.1475,0.719,0.1224,0.0221,0.1106,0.1787,21.0,110.1,21.4,Diseased
SD05,Nawabshah,Sindh,Rabi_2017,rabi,sugarcane,26.2442,68.4099,0.1254,0.091,-0.2141,0.1265,0.627,0.1212,0.0203,0.0943,0.1573,19.8,124.0,21.8,Diseased
SD06,Mirpurkhas,Sindh,Rabi_2017,rabi,rice,25.5281,69.0092,0.1998,0.1264,-0.2818,0.1982,0.999,0.0976,0.0346,0.1321,0.2516,20.2,90.1,20.9,Stressed
SD04,Larkana,Sindh,Rabi_2017,rabi,rice,27.557,68.2138,0.1137,0.0877,-0.1937,0.1147,0.568,0.1104,0.0224,0.0713,0.1426,18.8,130.4,22.1,Diseased
SD07,Khairpur,Sindh,Rabi_2017,rabi,sugarcane,27.5297,68.7592,0.1523,0.1068,-0.2363,0.1552,0.762,0.1067,0.042,0.098,0.219,20.0,127.1,21.5,Stressed
SD08,Jacobabad,Sindh,Rabi_2017,rabi,wheat,28.2769,68.4514,0.1443,0.1014,-0.2417,0.1491,0.721,0.1267,0.0239,0.1072,0.1801,21.3,140.3,21.4,Diseased
SD09,Badin,Sindh,Rabi_2017,rabi,rice,24.6556,68.8383,0.1939,0.1217,-0.2811,0.1909,0.969,0.1106,0.0384,0.1226,0.2495,20.7,142.1,20.9,Stressed
SD14,Matiari,Sindh,Rabi_2017,rabi,sugarcane,25.5975,68.4608,0.4851,0.3029,-0.4861,0.4864,2.426,-0.0675,0.1802,0.1796,0.6784,21.2,132.5,17.9,Healthy
SD13,Kashmore,Sindh,Rabi_2017,rabi,wheat,28.4475,69.5675,0.4017,0.2479,-0.427,0.3979,2.008,-0.032,0.2404,0.0796,0.6474,19.9,145.0,18.7,Healthy
SD10,Dadu,Sindh,Rabi_2017,rabi,wheat,26.7317,67.7753,0.1435,0.1054,-0.2315,0.1417,0.717,0.104,0.0225,0.1034,0.1809,21.1,143.9,21.6,Diseased
SD12,Kamber,Sindh,Rabi_2017,rabi,wheat,27.5861,68.0017,0.1242,0.0898,-0.2067,0.121,0.621,0.1186,0.0369,0.0554,0.1931,18.8,131.6,22.0,Diseased
SD11,Ghotki,Sindh,Rabi_2017,rabi,cotton,28.0033,69.3161,0.1577,0.1097,-0.2403,0.1616,0.789,0.1042,0.0347,0.1042,0.2144,18.6,97.3,21.5,Stressed
SD16,Sanghar,Sindh,Rabi_2017,rabi,cotton,26.0464,68.9486,0.1817,0.1166,-0.2705,0.1831,0.908,0.1131,0.0446,0.1069,0.2401,18.8,120.1,21.0,Stressed
SD15,Naushahro Feroze,Sindh,Rabi_2017,rabi,sugarcane,26.8414,68.1175,0.2028,0.1551,-0.2729,0.2057,1.014,0.0631,0.0775,0.1248,0.3425,19.3,119.1,21.0,Healthy
SD17,Shikarpur,Sindh,Rabi_2017,rabi,wheat,27.9569,68.6381,0.1279,0.09,-0.2266,0.126,0.64,0.1349,0.0209,0.0855,0.159,19.4,102.8,21.7,Diseased
SD18,Tando Allahyar,Sindh,Rabi_2017,rabi,rice,25.4661,68.7178,0.1974,0.1308,-0.2734,0.1993,0.987,0.0897,0.0441,0.1275,0.2624,18.0,105.2,21.0,Stressed
SD20,Umerkot,Sindh,Rabi_2017,rabi,wheat,25.3619,69.7358,0.192,0.1349,-0.2843,0.1931,0.96,0.1129,0.0353,0.1217,0.2554,18.7,136.5,20.8,Stressed
BL03,Khuzdar,Balochistan,Rabi_2017,rabi,mango,27.8,66.6167,0.1528,0.1255,-0.2346,0.1542,0.764,0.1062,0.0426,0.1062,0.2294,18.2,122.9,21.5,Stressed
BL01,Quetta,Balochistan,Rabi_2017,rabi,wheat,30.1798,66.975,0.079,0.0634,-0.1639,0.0854,0.395,0.1338,0.0212,0.055,0.1228,15.5,107.8,22.6,Diseased
BL02,Turbat,Balochistan,Rabi_2017,rabi,wheat,26.0021,63.0621,0.1465,0.1223,-0.21,0.1372,0.733,0.1055,0.0209,0.107,0.1794,20.4,139.7,21.9,Diseased
SD19,Thatta,Sindh,Rabi_2017,rabi,cotton,24.7461,67.9239,0.1836,0.1156,-0.2784,0.1777,0.918,0.1273,0.0434,0.1023,0.2443,19.2,167.6,20.9,Stressed
BL04,Loralai,Balochistan,Rabi_2017,rabi,wheat,30.3724,68.5989,0.1052,0.087,-0.1964,0.1068,0.526,0.1385,0.0182,0.08,0.141,20.1,101.8,22.1,Diseased
BL05,Zhob,Balochistan,Rabi_2017,rabi,wheat,31.3417,69.4486,0.1256,0.0845,-0.2145,0.1255,0.628,0.1334,0.0181,0.1039,0.153,17.3,75.7,21.8,Diseased
BL06,Mastung,Balochistan,Rabi_2017,rabi,mango,29.797,66.846,0.1116,0.0908,-0.213,0.1155,0.558,0.1446,0.0354,0.0851,0.2156,17.6,152.5,21.9,Diseased
BL07,Sibi,Balochistan,Rabi_2017,rabi,cotton,29.5432,67.8772,0.2079,0.1553,-0.2938,0.2064,1.039,0.0945,0.0427,0.1243,0.2599,16.7,132.3,20.7,Healthy
BL12,Dera Bugti,Balochistan,Rabi_2017,rabi,wheat,29.0367,69.1583,0.2031,0.1633,-0.3064,0.2103,1.016,0.132,0.0402,0.1617,0.2746,18.7,127.5,20.5,Healthy
BL08,Pishin,Balochistan,Rabi_2017,rabi,wheat,30.5817,66.9956,0.1116,0.0858,-0.213,0.1167,0.558,0.1461,0.0423,0.0777,0.2098,20.5,111.9,21.9,Diseased
BL13,Jaffarabad,Balochistan,Rabi_2017,rabi,cotton,28.8958,68.2706,0.0909,0.0744,-0.2317,0.0803,0.454,0.1828,0.0201,0.0632,0.1414,18.7,116.8,21.6,Diseased
BL10,Gwadar,Balochistan,Rabi_2017,rabi,mango,25.1264,62.3255,-0.1132,0.0182,0.19,-0.1456,-0.566,-0.0041,0.0776,-0.2154,0.0343,18.9,84.7,27.7,Diseased
BL11,Chagai,Balochistan,Rabi_2017,rabi,wheat,29.1089,64.7983,0.0453,0.0374,-0.146,0.045,0.226,0.1668,0.0087,0.0412,0.0632,19.1,117.7,22.8,Diseased
BL16,Lasbela,Balochistan,Rabi_2017,rabi,mango,26.215,66.6933,0.0912,0.0599,-0.1829,0.0864,0.456,0.1886,0.0217,0.0524,0.1168,18.2,99.5,22.3,Diseased
